2.059999999999999887e-01
-2.270000000000000073e-01
1.880000000000000004e-01
-9.202641500000000030e-02
-6.310000000000000053e-01
3.780000000000000027e-01
-3.449999999999999734e-01
2.160952274905577619e-01
