3.528850416684849733e+03 3.529058233572216523e+03 3.529271462810836056e+03 3.529490099563683998e+03 3.529714138873800948e+03 3.529943575664608034e+03 3.530178404740226597e+03 3.530418620785809253e+03 3.530664218367878675e+03 3.530915191934678205e+03 3.531171535816504274e+03 3.531433244226087481e+03 3.531700311258940019e+03 3.531972730893747212e+03 3.532250496992727221e+03 3.532533603302028951e+03 3.532822043452119942e+03 3.533115810958193833e+03 3.533414899220562802e+03 3.533719301525090941e+03 3.534029011043588071e+03 3.534344020834257208e+03 3.534664323842117483e+03 3.534989912899443880e+03 3.535320780726211979e+03 3.535656919930553613e+03 3.535998323009208889e+03 3.536344982347990026e+03 3.536696890222253842e+03 3.537054038797377871e+03 3.537416420129242852e+03 3.537784026164709758e+03 3.538156848742128204e+03 3.538534879591827575e+03 3.538918110336619520e+03 3.539306532492317274e+03 3.539700137468238154e+03 3.540098916567736978e+03 3.540502860988726752e+03 3.540911961824213449e+03 3.541326210062827613e+03 3.541745596589375054e+03 3.542170112185379821e+03 3.542599747529634897e+03 3.543034493198766540e+03 3.543474339667784989e+03 3.543919277310666985e+03 3.544369296400917392e+03 3.544824387112146269e+03 3.545284539518654128e+03 3.545749743596016287e+03 3.546219989221674496e+03 3.546695266175527649e+03 3.547175564140534334e+03 3.547660872703316272e+03 3.548151181354763139e+03 3.548646479490647380e+03 3.549146756412234936e+03 3.549652001326910522e+03 3.550162203348797902e+03 3.550677351499383349e+03 3.551197434708154105e+03 3.551722441813228670e+03 3.552252361561991165e+03 3.552787182611739354e+03 3.553326893530325833e+03 3.553871482796806504e+03 3.554420938802093133e+03 3.554975249849601823e+03 3.555534404155926950e+03 3.556098389851471893e+03 3.556667194981152079e+03 3.557240807505023895e+03 3.557819215298976360e+03 3.558402406155398239e+03 3.558990367783846523e+03 3.559583087811729001e+03 3.560180553784985477e+03 3.560782753168762156e+03 3.561389673348101951e+03 3.562001301628627061e+03 3.562617625237230186e+03 3.563238631322764832e+03 3.563864306956736982e+03 3.564494639133996770e+03 3.565129614773439698e+03 3.565769220718702400e+03 3.566413443738859769e+03 3.567062270529134366e+03 3.567715687711589908e+03 3.568373681835837033e+03 3.569036239379750896e+03 3.569703346750158289e+03 3.570374990283562056e+03 3.571051156246843675e+03 3.571731830837978123e+03 3.572417000186738733e+03 3.573106650355413421e+03 3.573800767339520007e+03 3.574499337068521982e+03 3.575202345406529275e+03 3.575909778153036768e+03 3.576621621043618688e+03 3.577337859750660300e+03 3.578058479884064582e+03 3.578783466991981641e+03 3.579512806561509478e+03 3.580246484019433410e+03 3.580984484732922283e+03 3.581726794010260164e+03 3.582473397101566206e+03 3.583224279199503599e+03 3.583979425440000341e+03 3.584738820902975476e+03 3.585502450613042129e+03 3.586270299540243286e+03 3.587042352600748472e+03 3.587818594657589074e+03 3.588599010521358650e+03 3.589383584950941895e+03 3.590172302654220857e+03 3.590965148288792079e+03 3.591762106462676002e+03 3.592563161735040012e+03 3.593368298616897391e+03 3.594177501571828088e+03 3.594990755016684489e+03 3.595808043322296271e+03 3.596629350814186637e+03 3.597454661773270800e+03 3.598283960436571761e+03 3.599117230997906518e+03 3.599954457608607754e+03 3.600795624378215962e+03 3.601640715375175660e+03 3.602489714627545254e+03 3.603342606123678706e+03 3.604199373812935846e+03 3.605060001606364949e+03 3.605924473377398044e+03 3.606792772962543495e+03 3.607664884162068574e+03 3.608540790740689772e+03 3.609420476428261281e+03 3.610303924920448026e+03 3.611191119879409143e+03 3.612082044934481019e+03 3.612976683682848943e+03 3.613875019690222871e+03 3.614777036491512717e+03 3.615682717591486380e+03 3.616592046465453677e+03 3.617505006559915273e+03 3.618421581293239797e+03 3.619341754056313221e+03 3.620265508213204157e+03 3.621192827101809598e+03 3.622123694034520213e+03 3.623058092298862448e+03 3.623996005158147000e+03 3.624937415852115464e+03 3.625882307597581985e+03 3.626830663589073538e+03 3.627782466999463850e+03 3.628737700980613681e+03 3.629696348663994286e+03 3.630658393161318600e+03 3.631623817565170157e+03 3.632592604949622910e+03 3.633564738370858777e+03 3.634540200867786098e+03 3.635518975462656272e+03 3.636501045161669481e+03 3.637486392955580868e+03 3.638475001820311263e+03 3.639466854717546539e+03 3.640461934595329694e+03 3.641460224388660663e+03 3.642461707020090216e+03 3.643466365400300674e+03 3.644474182428700715e+03 3.645485140993998357e+03 3.646499223974785764e+03 3.647516414240107679e+03 3.648536694650041682e+03 3.649560048056258893e+03 3.650586457302596045e+03 3.651615905225608913e+03 3.652648374655140287e+03 3.653683848414863860e+03 3.654722309322844467e+03 3.655763740192081059e+03 3.656808123831050125e+03 3.657855443044252297e+03 3.658905680632744406e+03 3.659958819394673810e+03 3.661014842125804535e+03 3.662073731620052968e+03 3.663135470670009454e+03 3.664200042067443519e+03 3.665267428603835469e+03 3.666337613070882526e+03 3.667410578261004048e+03 3.668486306967855853e+03 3.669564781986818161e+03 3.670645986115498090e+03 3.671729902154230331e+03 3.672816512906552816e+03 3.673905801179711034e+03 3.674997749785122778e+03 3.676092341538864275e+03 3.677189559262154489e+03 3.678289385781801684e+03 3.679391803930700007e+03 3.680496796548274688e+03 3.681604346480945878e+03 3.682714436582588405e+03 3.683827049714980603e+03 3.684942168748255426e+03 3.686059776561341550e+03 3.687179856042411757e+03 3.688302390089310848e+03 3.689427361609997661e+03 3.690554753522972078e+03 3.691684548757698394e+03 3.692816730255030961e+03 3.693951280967633011e+03 3.695088183860387289e+03 3.696227421910809881e+03 3.697368978109463569e+03 3.698512835460345741e+03 3.699658976981305386e+03 3.700807385704428725e+03 3.701958044676431200e+03 3.703110936959052196e+03 3.704266045629437031e+03 3.705423353780511206e+03 3.706582844521370134e+03 3.707744500977645657e+03 3.708908306291867120e+03 3.710074243623849270e+03 3.711242296151031042e+03 3.712412447068852089e+03 3.713584679591096119e+03 3.714758976950247870e+03 3.715935322397839172e+03 3.717113699204792738e+03 3.718294090661765040e+03 3.719476480079471457e+03 3.720660850789040978e+03 3.721847186142319060e+03 3.723035469512216878e+03 3.724225684293014638e+03 3.725417813900693091e+03 3.726611841773244123e+03 3.727807751370976803e+03 3.729005526176832518e+03 3.730205149696682838e+03 3.731406605459635557e+03 3.732609877018325278e+03 3.733814947949217185e+03 3.735021801852881254e+03 3.736230422354291477e+03 3.737440793103104625e+03 3.738652897773939912e+03 3.739866720066653670e+03 3.741082243706610370e+03 3.742299452444957751e+03 3.743518330058881929e+03 3.744738860351887979e+03 3.745961027154029580e+03 3.747184814322195962e+03 3.748410205740343827e+03 3.749637185319747005e+03 3.750865736999255205e+03 3.752095844745518207e+03 3.753327492553237789e+03 3.754560664445399198e+03 3.755795344473497607e+03 3.757031516717777322e+03 3.758269165287448232e+03 3.759508274320910004e+03 3.760748827985980824e+03 3.761990810480093387e+03 3.763234206030530004e+03 3.764478998894616780e+03 3.765725173359932796e+03 3.766972713744520661e+03 3.768221604397077499e+03 3.769471829697155499e+03 3.770723374055363820e+03 3.771976221913542304e+03 3.773230357744964749e+03 3.774485766054515352e+03 3.775742431378876063e+03 3.777000338286702117e+03 3.778259471378795752e+03 3.779519815288285827e+03 3.780781354680795630e+03 3.782044074254598399e+03 3.783307958740804224e+03 3.784572992903498744e+03 3.785839161539917768e+03 3.787106449480593255e+03 3.788374841589509288e+03 3.789644322764253957e+03 3.790914877936163975e+03 3.792186492070471104e+03 3.793459150166439485e+03 3.794732837257510710e+03 3.796007538411434325e+03 3.797283238730407447e+03 3.798559923351203452e+03 3.799837577445292482e+03 3.801116186218978783e+03 3.802395734913517572e+03 3.803676208805236456e+03 3.804957593205652756e+03 3.806239873461589923e+03 3.807523034955288495e+03 3.808807063104518420e+03 3.810091943362683196e+03 3.811377661218931735e+03 3.812664202198252497e+03 3.813951551861581720e+03 3.815239695805893462e+03 3.816528619664305097e+03 3.817818309106160086e+03 3.819108749837125288e+03 3.820399927599275088e+03 3.821691828171185534e+03 3.822984437368008912e+03 3.824277741041551963e+03 3.825571725080372744e+03 3.826866375409841112e+03 3.828161677992218301e+03 3.829457618826733778e+03 3.830754183949645721e+03 3.832051359434321967e+03 3.833349131391294577e+03 3.834647485968329875e+03 3.835946409350490285e+03 3.837245887760187998e+03 3.838545907457250451e+03 3.839846454738974444e+03 3.841147515940172525e+03 3.842449077433230741e+03 3.843751125628158661e+03 3.845053646972634851e+03 3.846356627952046892e+03 3.847660055089548223e+03 3.848963914946087698e+03 3.850268194120453245e+03 3.851572879249312791e+03 3.852877957007241093e+03 3.854183414106768851e+03 3.855489237298397711e+03 3.856795413370646656e+03 3.858101929150066553e+03 3.859408771501275169e+03 3.860715927326988094e+03 3.862023383568021472e+03 3.863331127203338838e+03 3.864639145250048841e+03 3.865947424763442086e+03 3.867255952836990218e+03 3.868564716602377302e+03 3.869873703229503008e+03 3.871182899926493519e+03 3.872492293939717911e+03 3.873801872553793146e+03 3.875111623091587717e+03 3.876421532914229829e+03 3.877731589421116041e+03 3.879041780049906265e+03 3.880352092276525127e+03 3.881662513615162425e+03 3.882973031618279038e+03 3.884283633876585554e+03 3.885594308019051368e+03 3.886905041712896036e+03 3.888215822663575636e+03 3.889526638614776857e+03 3.890837477348412449e+03 3.892148326684592121e+03 3.893459174481630725e+03 3.894770008636014154e+03 3.896080817082396152e+03 3.897391587793580129e+03 3.898702308780484145e+03 3.900012968092149094e+03 3.901323553815694595e+03 3.902634054076300345e+03 3.903944457037194752e+03 3.905254750899615829e+03 3.906564923902794362e+03 3.907874964323918903e+03 3.909184860478119845e+03 3.910494600718424408e+03 3.911804173435736629e+03 3.913113567058803710e+03 3.914422770054180546e+03 3.915731770926194713e+03 3.917040558216925092e+03 3.918349120506139116e+03 3.919657446411286855e+03 3.920965524587434629e+03 3.922273343727251813e+03 3.923580892560943084e+03 3.924888159856237053e+03 3.926195134418316684e+03 3.927501805089799745e+03 3.928808160750671959e+03 3.930114190318265173e+03 3.931419882747195061e+03 3.932725227029317011e+03 3.934030212193686566e+03 3.935334827306507577e+03 3.936639061471068999e+03 3.937942903827718510e+03 3.939246343553791576e+03 3.940549369863574611e+03 3.941851972008239045e+03 3.943154139275797661e+03 3.944455860991040481e+03 3.945757126515493383e+03 3.947057925247348976e+03 3.948358246621417493e+03 3.949658080109067669e+03 3.950957415218166261e+03 3.952256241493025300e+03 3.953554548514330691e+03 3.954852325899099924e+03 3.956149563300607042e+03 3.957446250408320338e+03 3.958742376947855519e+03 3.960037932680889298e+03 3.961332907405116657e+03 3.962627290954180353e+03 3.963921073197596797e+03 3.965214244040708763e+03 3.966506793424598982e+03 3.967798711326039211e+03 3.969089987757417930e+03 3.970380612766667582e+03 3.971670576437206819e+03 3.972959868887858647e+03 3.974248480272795859e+03 3.975536400781455995e+03 3.976823620638485863e+03 3.978110130103653773e+03 3.979395919471795423e+03 3.980680979072730679e+03 3.981965299271193544e+03 3.983248870466763037e+03 3.984531683093783613e+03 3.985813727621296948e+03 3.987094994552966909e+03 3.988375474426999517e+03 3.989655157816077917e+03 3.990934035327272341e+03 3.992212097601981895e+03 3.993489335315843618e+03 3.994765739178663353e+03 3.996041299934336166e+03 3.997316008360769956e+03 3.998589855269808595e+03 3.999862831507149167e+03 4.001134927952270118e+03 4.002406135518347583e+03 4.003676445152177621e+03 4.004945847834097094e+03 4.006214334577905447e+03 4.007481896430779670e+03 4.008748524473200632e+03 4.010014209818866220e+03 4.011278943614614946e+03 4.012542717040340449e+03 4.013805521308916468e+03 4.015067347666109526e+03 4.016328187390493895e+03 4.017588031793379741e+03 4.018846872218725366e+03 4.020104700043048524e+03 4.021361506675352302e+03 4.022617283557038718e+03 4.023872022161825498e+03 4.025125713995659225e+03 4.026378350596638484e+03 4.027629923534924274e+03 4.028880424412658613e+03 4.030129844863874041e+03 4.031378176554420861e+03 4.032625411181875279e+03 4.033871540475450274e+03 4.035116556195918747e+03 4.036360450135527572e+03 4.037603214117904827e+03 4.038844839997983854e+03 4.040085319661909580e+03 4.041324645026960752e+03 4.042562808041456719e+03 4.043799800684678758e+03 4.045035614966778212e+03 4.046270242928690095e+03 4.047503676642053506e+03 4.048735908209119316e+03 4.049966929762666496e+03 4.051196733465917532e+03 4.052425311512440203e+03 4.053652656126083912e+03 4.054878759560866001e+03 4.056103614100908089e+03 4.057327212060332386e+03 4.058549545783192116e+03 4.059770607643363746e+03 4.060990390044477863e+03 4.062208885419825947e+03 4.063426086232268517e+03 4.064641984974156003e+03 4.065856574167239160e+03 4.067069846362580392e+03 4.068281794140465081e+03 4.069492410110325636e+03 4.070701686910638728e+03 4.071909617208846612e+03 4.073116193701273914e+03 4.074321409113030313e+03 4.075525256197933686e+03 4.076727727738417798e+03 4.077928816545444533e+03 4.079128515458424772e+03 4.080326817345119252e+03 4.081523715101558537e+03 4.082719201651959338e+03 4.083913269948636298e+03 4.085105912971906037e+03 4.086297123730013936e+03 4.087486895259038647e+03 4.088675220622809775e+03 4.089862092912818298e+03 4.091047505248132893e+03 4.092231450775314897e+03 4.093413922668325085e+03 4.094594914128446817e+03 4.095774418384190085e+03 4.096952428691215573e+03 4.098128938332239159e+03 4.099303940616955515e+03 4.100477428881944434e+03 4.101649396490587606e+03 4.102819836832984947e+03 4.103988743325868199e+03 4.105156109412512706e+03 4.106321928562656467e+03 4.107486194272414650e+03 4.108648900064186819e+03 4.109810039486586902e+03 4.110969606114340422e+03 4.112127593548215373e+03 4.113283995414925812e+03 4.114438805367060922e+03 4.115592017082984967e+03 4.116743624266759070e+03 4.117893620648065735e+03 4.119041999982115158e+03 4.120188756049562471e+03 4.121333882656422247e+03 4.122477373633997558e+03 4.123619222838778114e+03 4.124759424152372958e+03 4.125897971481413151e+03 4.127034858757488109e+03 4.128170079937034643e+03 4.129303629001286936e+03 4.130435499956167405e+03 4.131565686832218489e+03 4.132694183684512609e+03 4.133820984592580317e+03 4.134946083660321165e+03 4.136069475015916396e+03 4.137191152811764368e+03 4.138311111224377782e+03 4.139429344454322745e+03 4.140545846726127820e+03 4.141660612288198536e+03 4.142773635412745534e+03 4.143884910395701809e+03 4.144994431556639938e+03 4.146102193238693872e+03 4.147208189808479801e+03 4.148312415656009762e+03 4.149414865194625236e+03 4.150515532860904386e+03 4.151614413114588388e+03 4.152711500438506846e+03 4.153806789338488670e+03 4.154900274343292949e+03 4.155991950004527098e+03 4.157081810896565912e+03 4.158169851616476080e+03 4.159256066783938877e+03 4.160340451041175584e+03 4.161422999052858358e+03 4.162503705506047481e+03 4.163582565110104042e+03 4.164659572596615362e+03 4.165734722719328602e+03 4.166808010254053443e+03 4.167879429998603882e+03 4.168948976772715469e+03 4.170016645417968903e+03 4.171082430797718189e+03 4.172146327797008780e+03 4.173208331322509366e+03 4.174268436302431837e+03 4.175326637686459435e+03 4.176382930445670354e+03 4.177437309572464073e+03 4.178489770080487688e+03 4.179540307004560418e+03 4.180588915400603582e+03 4.181635590345562377e+03 4.182680326937336758e+03 4.183723120294702312e+03 4.184763965557246593e+03 4.185802857885287267e+03 4.186839792459808450e+03 4.187874764482378851e+03 4.188907769175086287e+03 4.189938801780470385e+03 4.190967857561436176e+03 4.191994931801196799e+03 4.193020019803198920e+03 4.194043116891047248e+03 4.195064218408439956e+03 4.196083319719090468e+03 4.197100416206670161e+03 4.198115503274725597e+03 4.199128576346613045e+03 4.200139630865433901e+03 4.201148662293955567e+03 4.202155666114555970e+03 4.203160637829138977e+03 4.204163572959078920e+03 4.205164467045146012e+03 4.206163315647436320e+03 4.207160114345312650e+03 4.208154858737329050e+03 4.209147544441160790e+03 4.210138167093548873e+03 4.211126722350222735e+03 4.212113205885834759e+03 4.213097613393901156e+03 4.214079940586724661e+03 4.215060183195339960e+03 4.216038336969435477e+03 4.217014397677305169e+03 4.217988361105758486e+03 4.218960223060082171e+03 4.219929979363952953e+03 4.220897625859388427e+03 4.221863158406674302e+03 4.222826572884302550e+03 4.223787865188907745e+03 4.224747031235202485e+03 4.225704066955916460e+03 4.226658968301730965e+03 4.227611731241212510e+03 4.228562351760760976e+03 4.229510825864530489e+03 4.230457149574383038e+03 4.231401318929817535e+03 4.232343329987907964e+03 4.233283178823253365e+03 4.234220861527894158e+03 4.235156374211272123e+03 4.236089713000158554e+03 4.237020874038595139e+03 4.237949853487835753e+03 4.238876647526288252e+03 4.239801252349448077e+03 4.240723664169838230e+03 4.241643879216964706e+03 4.242561893737229184e+03 4.243477703993899922e+03 4.244391306267036271e+03 4.245302696853429552e+03 4.246211872066550313e+03 4.247118828236490117e+03 4.248023561709900605e+03 4.248926068849935291e+03 4.249826346036198629e+03 4.250724389664675982e+03 4.251620196147692695e+03 4.252513761913848612e+03 4.253405083407956226e+03 4.254294157090993394e+03 4.255180979440046031e+03 4.256065546948248993e+03 4.256947856124734244e+03 4.257827903494569000e+03 4.258705685598705713e+03 4.259581198993928410e+03 4.260454440252797212e+03 4.261325405963589219e+03 4.262194092730245757e+03 4.263060497172325995e+03 4.263924615924939644e+03 4.264786445638710575e+03 4.265645982979704968e+03 4.266503224629393117e+03 4.267358167284586671e+03 4.268210807657392252e+03 4.269061142475155066e+03 4.269909168480410699e+03 4.270754882430827820e+03 4.271598281099159976e+03 4.272439361273196482e+03 4.273278119755702392e+03 4.274114553364378480e+03 4.274948658931801219e+03 4.275780433305377301e+03 4.276609873347292705e+03 4.277436975934459042e+03 4.278261737958465346e+03 4.279084156325537151e+03 4.279904227956466457e+03 4.280721949786584446e+03 4.281537318765696000e+03 4.282350331858043319e+03 4.283160986042247714e+03 4.283969278311266862e+03 4.284775205672341144e+03 4.285578765146953629e+03 4.286379953770773682e+03 4.287178768593620589e+03 4.287975206679399889e+03 4.288769265106066996e+03 4.289560940965583541e+03 4.290350231363862804e+03 4.291137133420727878e+03 4.291921644269860735e+03 4.292703761058760392e+03 4.293483480948695615e+03 4.294260801114664901e+03 4.295035718745330996e+03 4.295808231043009073e+03 4.296578335223586691e+03 4.297346028516503793e+03 4.298111308164699949e+03 4.298874171424563428e+03 4.299634615565897548e+03 4.300392637871877014e+03 4.301148235638988808e+03 4.301901406177002173e+03 4.302652146808931320e+03 4.303400454870972681e+03 4.304146327712476705e+03 4.304889762695901481e+03 4.305630757196771810e+03 4.306369308603631907e+03 4.307105414318002659e+03 4.307839071754352517e+03 4.308570278340042023e+03 4.309299031515281968e+03 4.310025328733110655e+03 4.310749167459327509e+03 4.311470545172463062e+03 4.312189459363748028e+03 4.312905907537059647e+03 4.313619887208885302e+03 4.314331395908282502e+03 4.315040431176843413e+03 4.315746990568643923e+03 4.316451071650220001e+03 4.317152672000513121e+03 4.317851789210842071e+03 4.318548420884862026e+03 4.319242564638513613e+03 4.319934218100006547e+03 4.320623378909762323e+03 4.321310044720385122e+03 4.321994213196622695e+03 4.322675882015329080e+03 4.323355048865426397e+03 4.324031711447860289e+03 4.324705867475578998e+03 4.325377514673478800e+03 4.326046650778384901e+03 4.326713273538993235e+03 4.327377380715861364e+03 4.328038970081347543e+03 4.328698039419585257e+03 4.329354586526448657e+03 4.330008609209517090e+03 4.330660105288032355e+03 4.331309072592875054e+03 4.331955508966518209e+03 4.332599412263001796e+03 4.333240780347890905e+03 4.333879611098246642e+03 4.334515902402587017e+03 4.335149652160856931e+03 4.335780858284392707e+03 4.336409518695890256e+03 4.337035631329364151e+03 4.337659194130123979e+03 4.338280205054737053e+03 4.338898662070992941e+03 4.339514563157876182e+03 4.340127906305528995e+03 4.340738689515218539e+03 4.341346910799307807e+03 4.341952568181226525e+03 4.342555659695426584e+03 4.343156183387364763e+03 4.343754137313463616e+03 4.344349519541082373e+03 4.344942328148485103e+03 4.345532561224807068e+03 4.346120216870028344e+03 4.346705293194941987e+03 4.347287788321120388e+03 4.347867700380890710e+03 4.348445027517298513e+03 4.349019767884085923e+03 4.349591919645647067e+03 4.350161480977016254e+03 4.350728450063831588e+03 4.351292825102297684e+03 4.351854604299166567e+03 4.352413785871707660e+03 4.352970368047675947e+03 4.353524349065280148e+03 4.354075727173169071e+03 4.354624500630380680e+03 4.355170667706333916e+03 4.355714226680793217e+03 4.356255175843836696e+03 4.356793513495835214e+03 4.357329237947425099e+03 4.357862347519474497e+03 4.358392840543058810e+03 4.358920715359443420e+03 4.359445970320037304e+03 4.359968603786389394e+03 4.360488614130143105e+03 4.361005999733018143e+03 4.361520758986789588e+03 4.362032890293250603e+03 4.362542392064195155e+03 4.363049262721390733e+03 4.363553500696551055e+03 4.364055104431311520e+03 4.364554072377206467e+03 4.365050402995639161e+03 4.365544094757867242e+03 4.366035146144959981e+03 4.366523555647793728e+03 4.367009321767018264e+03 4.367492443013029515e+03 4.367972917905952272e+03 4.368450744975612906e+03 4.368925922761517540e+03 4.369398449812826584e+03 4.369868324688331086e+03 4.370335545956431815e+03 4.370800112195116526e+03 4.371262021991937218e+03 4.371721273943984670e+03 4.372177866657861159e+03 4.372631798749673180e+03 4.373083068844994159e+03 4.373531675578857175e+03 4.373977617595715856e+03 4.374420893549432549e+03 4.374861502103260136e+03 4.375299441929810200e+03 4.375734711711039381e+03 4.376167310138232097e+03 4.376597235911962343e+03 4.377024487742094607e+03 4.377449064347746571e+03 4.377870964457277296e+03 4.378290186808267208e+03 4.378706730147485359e+03 4.379120593230890336e+03 4.379531774823592968e+03 4.379940273699842692e+03 4.380346088643011171e+03 4.380749218445563201e+03 4.381149661909050337e+03 4.381547417844082702e+03 4.381942485070310795e+03 4.382334862416405485e+03 4.382724548720051644e+03 4.383111542827909034e+03 4.383495843595609585e+03 4.383877449887731018e+03 4.384256360577785927e+03 4.384632574548199045e+03 4.385006090690282690e+03 4.385376907904236759e+03 4.385745025099113263e+03 4.386110441192809049e+03 4.386473155112043059e+03 4.386833165792342697e+03 4.387190472178028358e+03 4.387545073222196152e+03 4.387896967886687889e+03 4.388246155142098360e+03 4.388592633967736219e+03 4.388936403351627632e+03 4.389277462290480798e+03 4.389615809789685954e+03 4.389951444863287179e+03 4.390284366533976936e+03 4.390614573833075156e+03 4.390942065800512864e+03 4.391266841484816723e+03 4.391588899943099932e+03 4.391908240241039493e+03 4.392224861452868026e+03 4.392538762661351939e+03 4.392849942957781423e+03 4.393158401441955903e+03 4.393464137222169484e+03 4.393767149415192762e+03 4.394067437146265547e+03 4.394364999549079585e+03 4.394659835765758544e+03 4.394951944946859840e+03 4.395241326251340979e+03 4.395527978846568658e+03 4.395811901908281470e+03 4.396093094620598094e+03 4.396371556175990918e+03 4.396647285775278760e+03 4.396920282627608685e+03 4.397190545950455089e+03 4.397458074969595145e+03 4.397722868919098801e+03 4.397984927041324227e+03 4.398244248586896902e+03 4.398500832814697787e+03 4.398754678991864239e+03 4.399005786393759081e+03 4.399254154303977884e+03 4.399499782014316224e+03 4.399742668824786051e+03 4.399982814043578401e+03 4.400220216987067943e+03 4.400454876979793880e+03 4.400686793354458132e+03 4.400915965451900774e+03 4.401142392621111867e+03 4.401366074219195070e+03 4.401587009611372196e+03 4.401805198170975018e+03 4.402020639279427996e+03 4.402233332326240998e+03 4.402443276709002930e+03 4.402650471833365373e+03 4.402854917113040756e+03 4.403056611969786900e+03 4.403255555833399740e+03 4.403451748141707867e+03 4.403645188340557070e+03 4.403835875883807603e+03 4.404023810233325094e+03 4.404208990858960533e+03 4.404391417238561189e+03 4.404571088857946961e+03 4.404748005210911288e+03 4.404922165799204777e+03 4.405093570132535206e+03 4.405262217728552969e+03 4.405428108112852897e+03 4.405591240818955157e+03 4.405751615388306163e+03 4.405909231370267662e+03 4.406064088322110365e+03 4.406216185809007584e+03 4.406365523404027044e+03 4.406512100688122700e+03 4.406655917250139282e+03 4.406796972686784102e+03 4.406935266602641605e+03 4.407070798610157908e+03 4.407203568329632617e+03 4.407333575389217003e+03 4.407460819424907640e+03 4.407585300080539128e+03 4.407707017007780451e+03 4.407825969866126798e+03 4.407942158322895921e+03 4.408055582053220860e+03 4.408166240740050853e+03 4.408274134074135873e+03 4.408379261754030267e+03
