Vall,lower_state_fit,middle_state_fit,higher_state_fit,transmon_fit
-0.5568479514285714,3.51838677384365,4.385819418478973,5.705197017284534,5.691626879671485
-0.5442469489223059,3.5184116240287002,4.385932217809654,5.7194705565620465,5.706013218303968
-0.5316459464160399,3.518435256404552,4.386038616909268,5.733222487822822,5.719871548688079
-0.5190449439097744,3.5184577129353727,4.386138942905823,5.746453909788472,5.733203296673435
-0.5064439414035089,3.51847903272884,4.386233495393242,5.759165876344696,5.7460098157396615
-0.49384293889724296,3.5184992522264054,4.386322548950312,5.771359396463413,5.758292389437462
-0.48124193639097745,3.518518405376388,4.3864063553716495,5.783035434268086,5.770052233684917
-0.46864093388471195,3.5185365237915134,4.386485145647079,5.794194909212935,5.781290498926071
-0.456039931378446,3.5185536368923813,4.386559131720524,5.804838696351373,5.792008272158262
-0.4434389288721805,3.518569772038137,4.386628508055139,5.814967626672999,5.80220657883424
-0.430837926365915,3.5185849546455064,4.3866934530276795,5.824582487491695,5.8118863846446445
-0.41823692385964906,3.518599208297219,4.386754130171879,5.833684022870236,5.821048597185986
-0.40563592135338356,3.5186125548407245,4.386810689288003,5.842272934068999,5.829694067518902
-0.3930349188471176,3.5186250144780176,4.386863267433312,5.850349880008406,5.8378235916210794
-0.3804339163408521,3.5186366058472913,4.386911989806343,5.857915477736293,5.845437911738892
-0.3678329138345866,3.518647346097062,4.386956970536106,5.864970302892811,5.852537717641496
-0.35523191132832066,3.5186572509533356,4.386998313385855,5.871514890166606,5.8591236477807955
-0.34263090882205516,3.5186663347803337,4.387036112379873,5.8775497337370215,5.865196290360412
-0.33002990631578966,3.5186746106352205,4.387070452360554,5.883075287697855,5.870756184316544
-0.3174289038095237,3.518682090317232,4.387101409482124,5.88809196645899,5.875803820213298
-0.3048279013032582,3.518688784411579,4.3871290516465,5.892600145122708,5.88033964105487
-0.2922268987969927,3.518694702328414,4.387153438886045,5.896600159832076,5.884364043016693
-0.27962589629072676,3.5186998523371456,4.387174623697324,5.900092308089225,5.88787737609746
-0.26702489378446126,3.518704241596339,4.387192651329349,5.903076849041665,5.8908799446936975
-0.2544238912781953,3.5187078761794064,4.387207560029346,5.905554003735144,5.893372008098376
-0.2418228887719298,3.518710761096264,4.3872193812485,5.90752395533181,5.89535378092483
-0.2292218862656643,3.5187129003110926,4.387228139809805,5.908986849292679,5.896825433457067
-0.21662088375939836,3.5187142967563347,4.387233854039662,5.909942793523614,5.897787091927356
-0.20401988125313286,3.5187149523430064,4.387236535864549,5.910391858484239,5.898238838721792
-0.19141887874686736,3.5187148679674105,4.387236190873698,5.910334077259313,5.898180712514374
-0.17881787624060141,3.5187140435142683,4.387232818348421,5.909769445592337,5.897612708329908
-0.1662168737343359,3.5187124778563272,4.387226411258338,5.908697921881215,5.896534777535921
-0.15361587122806997,3.5187101688503954,4.387216956224483,5.907119427136038,5.894946827763541
-0.14101486872180446,3.51870711332983,4.387204433448954,5.90503384489911,5.892848722757165
-0.12841386621553896,3.5187033070933826,4.387188816610358,5.902441021127549,5.89024028215252
-0.11581286370927302,3.5186987448903584,4.387170072724089,5.899340764038914,5.8871212811825595
-0.10321186120300752,3.518693420401974,4.387148161965994,5.895732843920536,5.883491450310461
-0.09061085869674201,3.5186873262187937,4.387123037457696,5.89161699290335,5.87935047478878
