"((1, 2), (3, 4))",6.9754499999999995,9.3006,11.62575,13.950899999999999,16.276049999999998,18.6012,20.92635,23.2515,25.576649999999997,27.901799999999998,30.22695,32.552099999999996,34.87725,37.2024,39.52755,41.8527,44.17785,46.503,48.828149999999994,51.153299999999994,53.478449999999995,55.803599999999996,58.12875,60.4539,62.77905,65.10419999999999,67.42935,69.7545,72.07965,74.4048,76.72994999999999,79.0551,81.38024999999999,83.7054,86.03054999999999,88.3557,90.68084999999999,93.006,95.33115,97.65629999999999,99.98145,102.30659999999999,104.63175,106.95689999999999,109.28205,111.60719999999999,113.93234999999999,116.2575,118.58264999999999,120.9078,123.23294999999999,125.5581,127.88324999999999,130.20839999999998,132.53355,134.8587,137.18384999999998,139.509,141.83415,144.1593,146.48444999999998,148.8096,151.13475,153.45989999999998,155.78504999999998,158.1102,160.43535,162.76049999999998
"((1, 2), (3, 4))",-4.381384170857463,-3.8162411546760584,-2.1188374219534003,-0.7058058177569012,1.5138550613028898,3.3089464095576253,4.102304283883208,4.419377364405757,4.207017628896283,3.849166572772593,2.5942833520310606,1.6490910381241017,-0.26066688606893035,-1.8581515686461467,-3.361383472981764,-4.407517951344456,-4.900940805896639,-5.201892123462679,-4.485550029444629,-3.534318797130142,-1.9324299352212693,-0.6533107197840649,1.1065511516690758,1.8929031202553765,2.607604899518518,2.7338338014655608,1.9757759905981265,1.2812053476425516,-0.12811324904573998,-0.8438739968168001,-2.9358702143815107,-4.069861787806695,-4.738714777628344,-5.36130030962397,-5.197098618280285,-4.817180439178002,-3.600500992829404,-2.309677498318097,-0.10554717780849879,1.3067677980937442,2.7190370196085674,3.590768861431282,4.414604215102862,4.442558427967211,3.7867553153931404,3.3986207226633627,1.1886175019462226,-0.20105378989070366,-2.1373444257983154,-3.3761407449812864,-4.268565082537098,-4.695157253463622,-4.359255259540379,-4.078541617293645,-2.3263154304959968,-1.7931541012722236,0.13829760538560087,1.135918445329931,1.9478071128564607,3.051523525273201,2.8539144565250276,2.3624996369651576,1.4804228914053796,0.3144711031541095,-1.2405647843161092,-2.30348917976179,-4.156727353984963,-4.642624652372214
"((1, 2), (4, 5))",6.9754499999999995,9.3006,11.62575,13.950899999999999,16.276049999999998,18.6012,20.92635,23.2515,25.576649999999997,27.901799999999998,30.22695,32.552099999999996,34.87725,37.2024,39.52755,41.8527,44.17785,46.503,48.828149999999994,51.153299999999994,53.478449999999995,55.803599999999996,58.12875,60.4539,62.77905,65.10419999999999,67.42935,69.7545,72.07965,74.4048,76.72994999999999,79.0551,81.38024999999999,83.7054,86.03054999999999,88.3557,90.68084999999999,93.006,95.33115,97.65629999999999,99.98145,102.30659999999999,104.63175,106.95689999999999,109.28205,111.60719999999999,113.93234999999999,116.2575,118.58264999999999,120.9078,123.23294999999999,125.5581,127.88324999999999,130.20839999999998,132.53355,134.8587,137.18384999999998,139.509,141.83415,144.1593,146.48444999999998,148.8096,151.13475,153.45989999999998,155.78504999999998,158.1102,160.43535,162.76049999999998
"((1, 2), (4, 5))",3.1282538575341974,3.052969530863433,2.9481315022848182,2.603099527250979,2.5744671762107876,2.845895067786394,2.659335160000074,2.3692568169998225,2.357967331306252,2.2592973741924745,2.237563807763542,2.364389698726446,2.1985325716117483,2.0381130105679093,2.2654317707061455,2.2290981740671874,2.2912335884595776,2.5661590149964524,2.186291034195692,1.8029931158007433,2.32475324162431,2.2894408763610956,2.2129031529561796,1.4160824931307057,2.0438291203301864,1.9150582851026614,1.6075103274306155,1.9680732308402102,1.6346264627255307,1.4579837367153148,1.9755447028871902,1.3821335608282768,1.3165894982290265,1.575155559073282,1.4992895626197482,1.6360168175777046,1.0944576885161172,1.4964431609601168,1.2752548611652819,1.0633320990915298,1.063543924749938,1.1028551863836638,1.2283725919215756,1.2683807797523425,0.6451178474337051,1.3902283046356223,0.46628792992364715,0.8221294366601558,0.422932928302623,0.0673292994138428,0.10255327574749423,0.5051168613437194,0.14607085506803902,0.18650563473567816,0.1701290305123379,0.0754580962391818,0.11829285896592219,0.2776983306971574,-0.058423969842838444,0.0459304636874846,-0.5251098468219314,0.07556414498018599,0.19824086902046908,-0.07342531140951006,-0.25588642472826306,-0.019002747853318746,0.19358866142423825,0.29799952361971355
"((1, 2), (5, 6))",6.9754499999999995,9.3006,11.62575,13.950899999999999,16.276049999999998,18.6012,20.92635,23.2515,25.576649999999997,27.901799999999998,30.22695,32.552099999999996,34.87725,37.2024,39.52755,41.8527,44.17785,46.503,48.828149999999994,51.153299999999994,53.478449999999995,55.803599999999996,58.12875,60.4539,62.77905,65.10419999999999,67.42935,69.7545,72.07965,74.4048,76.72994999999999,79.0551,81.38024999999999,83.7054,86.03054999999999,88.3557,90.68084999999999,93.006,95.33115,97.65629999999999,99.98145,102.30659999999999,104.63175,106.95689999999999,109.28205,111.60719999999999,113.93234999999999,116.2575,118.58264999999999,120.9078,123.23294999999999,125.5581,127.88324999999999,130.20839999999998,132.53355,134.8587,137.18384999999998,139.509,141.83415,144.1593,146.48444999999998,148.8096,151.13475,153.45989999999998,155.78504999999998,158.1102,160.43535,162.76049999999998
"((1, 2), (5, 6))",0.4057477904088576,0.6200334032608804,0.7186943486757411,0.7651526254279314,1.3662027063481708,1.385128262549017,1.3392564947628605,1.121761597887436,1.3652420858413206,1.340315470566533,0.73559131936924,0.9420116865200051,0.7278110827371492,0.90211336544141,1.2146810521596967,0.01794100162434562,0.8812662795442066,0.8041790146209826,0.8392214106254035,0.4553598658179505,0.6517999239203026,1.1443463326322523,1.1392981631104204,1.1749489131502566,1.4167969958957203,1.1526876663547005,1.3051848641916688,1.232198720592529,0.7902126019725583,1.0904758642255175,0.7842479544912496,0.8699882131426715,0.5145477220061538,0.5834483871138743,0.9403453879519639,0.5916340296342235,0.8051199452885885,0.6387778268656011,0.6761513626303847,0.8344240473068074,1.3060392587028082,1.122349140213594,1.358951633849404,1.2333029444420178,1.0403805252498628,1.3224594923208985,1.0813665410550155,1.1255901651744347,0.9399429224732019,0.868411355549386,1.033968231773174,0.9014645016754848,0.9063354915315107,0.8621531149037007,1.1522359044135106,0.942210065713326,1.4464323559959789,0.9738244628419378,1.1070185509666999,1.5534961204086184,1.4454174930254415,1.4803754943683416,1.2362564420968034,1.6182856943823656,1.2984102190821603,0.9184813169085405,1.0777821156106695,0.716375792635127
"((1, 2), (6, 7))",6.9754499999999995,9.3006,11.62575,13.950899999999999,16.276049999999998,18.6012,20.92635,23.2515,25.576649999999997,27.901799999999998,30.22695,32.552099999999996,34.87725,37.2024,39.52755,41.8527,44.17785,46.503,48.828149999999994,51.153299999999994,53.478449999999995,55.803599999999996,58.12875,60.4539,62.77905,65.10419999999999,67.42935,69.7545,72.07965,74.4048,76.72994999999999,79.0551,81.38024999999999,83.7054,86.03054999999999,88.3557,90.68084999999999,93.006,95.33115,97.65629999999999,99.98145,102.30659999999999,104.63175,106.95689999999999,109.28205,111.60719999999999,113.93234999999999,116.2575,118.58264999999999,120.9078,123.23294999999999,125.5581,127.88324999999999,130.20839999999998,132.53355,134.8587,137.18384999999998,139.509,141.83415,144.1593,146.48444999999998,148.8096,151.13475,153.45989999999998,155.78504999999998,158.1102,160.43535,162.76049999999998
"((1, 2), (6, 7))",-0.3742113004915764,-0.19929099742547962,-0.3977825960293396,-0.47472518256120305,0.23828827461230886,-0.0012808810269023135,0.7710326385911247,1.0757246426742861,1.2495042751290875,1.478449674103417,0.7313706352285385,0.7767170509180581,0.018096566213060494,0.0876209455886701,-0.0508247748039089,-0.24218203156983764,-1.043261265946209,-0.7609364328991886,-0.4038182248134445,-0.22253600086017516,-0.2721405841731486,0.25331953030078896,0.5498601182611046,1.0465048735628133,1.0647233523318613,0.5382678795986633,0.5620409555906691,0.8425967261581307,0.7398474851026772,0.3212275099056133,-0.01387647397327536,-0.06441827332215797,-0.19048409924440404,-0.6397935696842393,-0.19455111074552478,-0.01613356801376426,0.6871839919419459,0.37332718462922315,0.6232612218916512,0.8880352539154361,1.0545744213364558,0.7790450334370833,0.6348263473211493,0.5412948905141549,-0.3263819161073765,0.2016378486715226,-0.2997730459491047,-0.34505828655842274,-0.2029341213331951,0.13069392376153477,0.16186896667667713,0.2007935532047957,0.435476055853794,0.7361396829853313,0.8932072941304317,1.6556939254186644,1.0532115843581702,0.6423061484631912,0.4425931869103794,0.34339461433275625,0.21539378454406213,-0.14019583881228168,-0.0643131322772326,-0.06245412943026962,-0.2311582531592423,-0.2620693452662657,-0.09630407333159476,0.2542195357318292
"((1, 2), (7, 8))",6.9754499999999995,9.3006,11.62575,13.950899999999999,16.276049999999998,18.6012,20.92635,23.2515,25.576649999999997,27.901799999999998,30.22695,32.552099999999996,34.87725,37.2024,39.52755,41.8527,44.17785,46.503,48.828149999999994,51.153299999999994,53.478449999999995,55.803599999999996,58.12875,60.4539,62.77905,65.10419999999999,67.42935,69.7545,72.07965,74.4048,76.72994999999999,79.0551,81.38024999999999,83.7054,86.03054999999999,88.3557,90.68084999999999,93.006,95.33115,97.65629999999999,99.98145,102.30659999999999,104.63175,106.95689999999999,109.28205,111.60719999999999,113.93234999999999,116.2575,118.58264999999999,120.9078,123.23294999999999,125.5581,127.88324999999999,130.20839999999998,132.53355,134.8587,137.18384999999998,139.509,141.83415,144.1593,146.48444999999998,148.8096,151.13475,153.45989999999998,155.78504999999998,158.1102,160.43535,162.76049999999998
"((1, 2), (7, 8))",0.043668630890067645,0.160635691769873,0.3561516872748657,0.42301683792230005,0.7804642598281778,0.4473564923968444,0.47220420206004476,0.7196829010032261,0.4349576382274178,0.5598881028004704,-0.07596129587107775,-0.19796480688870394,-0.262289755762704,-0.6762128666944024,-0.6606102265152574,-0.8266016004851988,-0.47502541743199955,-0.1390793999295113,-0.46660127396095513,0.15374733345329644,0.5289547273697693,0.5225987448029296,0.8094664145722188,1.1934909604643025,0.7997167111481511,0.9695547883937953,0.34964017488944515,0.7376680773072183,0.13315750519610928,-0.01855625183440528,-0.15974061939434556,-0.37012371885472783,-0.2250018740817663,-0.20251264165899222,-0.2700551337076381,-0.39784103430403395,0.3837620401868564,0.24755965375806216,0.6328307109485558,0.21322083410596027,0.9098004004371347,0.7626262873404696,0.8394454522335546,0.6393880670472706,0.10978213640326867,0.4149972324773175,0.08505385219154105,-0.2299485637229305,-0.4784637669697734,-0.4642423990606145,-0.13618728342106157,-0.1778641705879819,0.5506813711445808,0.0417901159106732,0.481487323322242,0.7543804429475609,0.5446088230403108,1.1391338195833804,0.9708210561536995,1.4290082336078633,0.8004799812244939,0.4924837277753034,0.17087032314615216,0.18134121596658503,0.0738354590352113,-0.21853881879085682,-0.28323008448801706,-0.4128187924792445
